date,fund,return
2023-04-14,Crypto Maximum Sharpe,0.01058626
2023-04-15,Crypto Maximum Sharpe,-0.0042212
2023-04-16,Crypto Maximum Sharpe,0.00523866
2023-04-17,Crypto Maximum Sharpe,-0.02203219
2023-04-18,Crypto Maximum Sharpe,0.02255214
2023-04-19,Crypto Maximum Sharpe,-0.04461966
2023-04-20,Crypto Maximum Sharpe,-0.01582235
2023-04-21,Crypto Maximum Sharpe,-0.0242316
2023-04-22,Crypto Maximum Sharpe,0.02198119
2023-04-23,Crypto Maximum Sharpe,-0.00380738
2023-04-24,Crypto Maximum Sharpe,-0.00642043
2023-04-25,Crypto Maximum Sharpe,0.01270159
2023-04-26,Crypto Maximum Sharpe,-0.00715955
2023-04-27,Crypto Maximum Sharpe,0.01799074
2023-04-28,Crypto Maximum Sharpe,0.00629566
2023-04-29,Crypto Maximum Sharpe,0.00829844
2023-04-30,Crypto Maximum Sharpe,-0.00685535
2023-05-01,Crypto Maximum Sharpe,-0.01326854
2023-05-02,Crypto Maximum Sharpe,0.01420203
2023-05-03,Crypto Maximum Sharpe,0.0044286
2023-05-04,Crypto Maximum Sharpe,-0.00500306
2023-05-05,Crypto Maximum Sharpe,0.01511044
2023-05-06,Crypto Maximum Sharpe,-0.03214946
2023-05-07,Crypto Maximum Sharpe,-0.00949497
2023-05-08,Crypto Maximum Sharpe,-0.03379539
2023-05-09,Crypto Maximum Sharpe,0.02031996
2023-05-10,Crypto Maximum Sharpe,0.00759851
2023-05-11,Crypto Maximum Sharpe,-0.02241046
2023-05-12,Crypto Maximum Sharpe,0.00725326
2023-05-13,Crypto Maximum Sharpe,-0.00125724
2023-05-14,Crypto Maximum Sharpe,0.01182234
2023-05-15,Crypto Maximum Sharpe,0.0205628
2023-05-16,Crypto Maximum Sharpe,0.01078389
2023-05-17,Crypto Maximum Sharpe,0.02143222
2023-05-18,Crypto Maximum Sharpe,-0.01864042
2023-05-19,Crypto Maximum Sharpe,0.00513531
2023-05-20,Crypto Maximum Sharpe,0.0124422
2023-05-21,Crypto Maximum Sharpe,0.00412971
2023-05-22,Crypto Maximum Sharpe,0.01585661
2023-05-23,Crypto Maximum Sharpe,0.00595888
2023-05-24,Crypto Maximum Sharpe,-0.03653558
2023-05-25,Crypto Maximum Sharpe,0.00025363
2023-05-26,Crypto Maximum Sharpe,0.00262096
2023-05-27,Crypto Maximum Sharpe,0.01546313
2023-05-28,Crypto Maximum Sharpe,0.01811508
2023-05-29,Crypto Maximum Sharpe,-0.01108684
2023-05-30,Crypto Maximum Sharpe,0.00360407
2023-05-31,Crypto Maximum Sharpe,-0.01600534
2023-06-01,Crypto Maximum Sharpe,0.00540084
2023-06-02,Crypto Maximum Sharpe,0.04855171
2023-06-03,Crypto Maximum Sharpe,-0.00243466
2023-06-04,Crypto Maximum Sharpe,-0.00527092
2023-06-05,Crypto Maximum Sharpe,-0.05708637
2023-06-06,Crypto Maximum Sharpe,0.02204499
2023-06-07,Crypto Maximum Sharpe,-0.02726532
2023-06-08,Crypto Maximum Sharpe,0.00385998
2023-06-09,Crypto Maximum Sharpe,-0.02332972
2023-06-10,Crypto Maximum Sharpe,-0.09027816
2023-06-11,Crypto Maximum Sharpe,0.00454413
2023-06-12,Crypto Maximum Sharpe,0.00535496
2023-06-13,Crypto Maximum Sharpe,0.0062627
2023-06-14,Crypto Maximum Sharpe,-0.03296412
2023-06-15,Crypto Maximum Sharpe,0.0062474
2023-06-16,Crypto Maximum Sharpe,-0.00171848
2023-06-17,Crypto Maximum Sharpe,0.01029446
2023-06-18,Crypto Maximum Sharpe,-0.00361911
2023-06-19,Crypto Maximum Sharpe,0.00605564
2023-06-20,Crypto Maximum Sharpe,0.01128948
2023-06-21,Crypto Maximum Sharpe,0.0334056
2023-06-22,Crypto Maximum Sharpe,-0.00880181
2023-06-23,Crypto Maximum Sharpe,0.04664751
2023-06-24,Crypto Maximum Sharpe,-0.00298839
2023-06-25,Crypto Maximum Sharpe,-0.00838563
2023-06-26,Crypto Maximum Sharpe,-0.00098407
2023-06-27,Crypto Maximum Sharpe,0.00755216
2023-06-28,Crypto Maximum Sharpe,-0.03561411
2023-06-29,Crypto Maximum Sharpe,0.01915115
2023-06-30,Crypto Maximum Sharpe,0.05694468
2023-07-01,Crypto Maximum Sharpe,0.00317441
2023-07-02,Crypto Maximum Sharpe,-0.0047821
2023-07-03,Crypto Maximum Sharpe,0.00459679
2023-07-04,Crypto Maximum Sharpe,-0.01003857
2023-07-05,Crypto Maximum Sharpe,-0.00860197
2023-07-06,Crypto Maximum Sharpe,-0.01307793
2023-07-07,Crypto Maximum Sharpe,0.01672937
2023-07-08,Crypto Maximum Sharpe,-0.00369652
2023-07-09,Crypto Maximum Sharpe,-0.02746889
2023-07-10,Crypto Maximum Sharpe,0.01704079
2023-07-11,Crypto Maximum Sharpe,-0.00161016
2023-07-12,Crypto Maximum Sharpe,0.01152124
2023-07-13,Crypto Maximum Sharpe,0.02448889
2023-07-14,Crypto Maximum Sharpe,-0.04014065
2023-07-15,Crypto Maximum Sharpe,-0.01168982
2023-07-16,Crypto Maximum Sharpe,-0.01499321
2023-07-17,Crypto Maximum Sharpe,-0.01193726
2023-07-18,Crypto Maximum Sharpe,-0.00045889
2023-07-19,Crypto Maximum Sharpe,0.0043165
2023-07-20,Crypto Maximum Sharpe,0.00207136
2023-07-21,Crypto Maximum Sharpe,0.00798622
2023-07-22,Crypto Maximum Sharpe,-0.00215838
2023-07-23,Crypto Maximum Sharpe,0.01727529
2023-07-24,Crypto Maximum Sharpe,-0.03658401
2023-07-25,Crypto Maximum Sharpe,0.00141427
2023-07-26,Crypto Maximum Sharpe,0.01200416
2023-07-27,Crypto Maximum Sharpe,0.00103414
2023-07-28,Crypto Maximum Sharpe,0.01126242
2023-07-29,Crypto Maximum Sharpe,-0.00185363
2023-07-30,Crypto Maximum Sharpe,-0.01275848
2023-07-31,Crypto Maximum Sharpe,-0.01797978
2023-08-01,Crypto Maximum Sharpe,0.00837421
2023-08-02,Crypto Maximum Sharpe,-0.04030749
2023-08-03,Crypto Maximum Sharpe,-0.01929329
2023-08-04,Crypto Maximum Sharpe,-0.01718648
2023-08-05,Crypto Maximum Sharpe,0.00109868
2023-08-06,Crypto Maximum Sharpe,-0.00902035
2023-08-07,Crypto Maximum Sharpe,0.00717022
2023-08-08,Crypto Maximum Sharpe,0.01619559
2023-08-09,Crypto Maximum Sharpe,-0.00039446
2023-08-10,Crypto Maximum Sharpe,-0.00858777
2023-08-11,Crypto Maximum Sharpe,-0.00183167
2023-08-12,Crypto Maximum Sharpe,-0.0014731
2023-08-13,Crypto Maximum Sharpe,-0.0053544
2023-08-14,Crypto Maximum Sharpe,0.00722998
2023-08-15,Crypto Maximum Sharpe,-0.02565597
2023-08-16,Crypto Maximum Sharpe,-0.04177194
2023-08-17,Crypto Maximum Sharpe,-0.09209015
2023-08-18,Crypto Maximum Sharpe,0.00237347
2023-08-19,Crypto Maximum Sharpe,0.01419221
2023-08-20,Crypto Maximum Sharpe,0.02584167
2023-08-21,Crypto Maximum Sharpe,-0.01415911
2023-08-22,Crypto Maximum Sharpe,-0.00540804
2023-08-23,Crypto Maximum Sharpe,0.02741721
2023-08-24,Crypto Maximum Sharpe,-0.0124819
2023-08-25,Crypto Maximum Sharpe,0.00602114
2023-08-26,Crypto Maximum Sharpe,-0.00302754
2023-08-27,Crypto Maximum Sharpe,0.00982243
2023-08-28,Crypto Maximum Sharpe,-0.01335323
2023-08-29,Crypto Maximum Sharpe,0.05752245
2023-08-30,Crypto Maximum Sharpe,-0.02475668
2023-08-31,Crypto Maximum Sharpe,-0.01963458
2023-09-01,Crypto Maximum Sharpe,-0.02084505
2023-09-02,Crypto Maximum Sharpe,0.00245744
2023-09-03,Crypto Maximum Sharpe,0.00465223
2023-09-04,Crypto Maximum Sharpe,0.00081575
2023-09-05,Crypto Maximum Sharpe,-0.00459844
2023-09-06,Crypto Maximum Sharpe,0.00575565
2023-09-07,Crypto Maximum Sharpe,0.00276001
2023-09-08,Crypto Maximum Sharpe,0.0004321
2023-09-09,Crypto Maximum Sharpe,0.00073907
2023-09-10,Crypto Maximum Sharpe,-0.01073897
2023-09-11,Crypto Maximum Sharpe,-0.03082534
2023-09-12,Crypto Maximum Sharpe,0.03905157
2023-09-13,Crypto Maximum Sharpe,0.00518245
2023-09-14,Crypto Maximum Sharpe,0.02540433
2023-09-15,Crypto Maximum Sharpe,0.02154392
2023-09-16,Crypto Maximum Sharpe,-0.00568061
2023-09-17,Crypto Maximum Sharpe,-0.01296016
2023-09-18,Crypto Maximum Sharpe,0.02024529
2023-09-19,Crypto Maximum Sharpe,0.01202785
2023-09-20,Crypto Maximum Sharpe,-0.00020894
2023-09-21,Crypto Maximum Sharpe,-0.02479933
2023-09-22,Crypto Maximum Sharpe,0.00406512
2023-09-23,Crypto Maximum Sharpe,-0.00160349
2023-09-24,Crypto Maximum Sharpe,-0.00890062
2023-09-25,Crypto Maximum Sharpe,0.01371856
2023-09-26,Crypto Maximum Sharpe,0.0021347
2023-09-27,Crypto Maximum Sharpe,0.01995588
2023-09-28,Crypto Maximum Sharpe,0.02738398
2023-09-29,Crypto Maximum Sharpe,0.01104089
2023-09-30,Crypto Maximum Sharpe,-0.00717788
2023-10-01,Crypto Maximum Sharpe,0.02253579
2023-10-02,Crypto Maximum Sharpe,-0.00966835
2023-10-03,Crypto Maximum Sharpe,0.00522026
2023-10-04,Crypto Maximum Sharpe,-0.0046596
2023-10-05,Crypto Maximum Sharpe,-0.01184972
2023-10-06,Crypto Maximum Sharpe,-0.00198875
2023-10-07,Crypto Maximum Sharpe,-0.00091254
2023-10-08,Crypto Maximum Sharpe,-0.00639432
2023-10-09,Crypto Maximum Sharpe,-0.03097779
2023-10-10,Crypto Maximum Sharpe,-0.01328068
2023-10-11,Crypto Maximum Sharpe,-0.00439844
2023-10-12,Crypto Maximum Sharpe,-0.00825829
2023-10-13,Crypto Maximum Sharpe,0.00943918
2023-10-14,Crypto Maximum Sharpe,-0.00492535
2023-10-15,Crypto Maximum Sharpe,0.00735123
2023-10-16,Crypto Maximum Sharpe,0.04145317
2023-10-17,Crypto Maximum Sharpe,-0.01260229
2023-10-18,Crypto Maximum Sharpe,0.00034231
2023-10-19,Crypto Maximum Sharpe,0.0258327
2023-10-20,Crypto Maximum Sharpe,0.02007721
2023-10-21,Crypto Maximum Sharpe,0.01068804
2023-10-22,Crypto Maximum Sharpe,-0.0033172
2023-10-23,Crypto Maximum Sharpe,0.04710714
2023-10-24,Crypto Maximum Sharpe,-0.00418913
2023-10-25,Crypto Maximum Sharpe,0.00505539
2023-10-26,Crypto Maximum Sharpe,-0.01223176
2023-10-27,Crypto Maximum Sharpe,-0.01359748
2023-10-28,Crypto Maximum Sharpe,0.00985531
2023-10-29,Crypto Maximum Sharpe,0.01077077
2023-10-30,Crypto Maximum Sharpe,0.01616532
2023-10-31,Crypto Maximum Sharpe,0.01605378
2023-11-01,Crypto Maximum Sharpe,0.01520951
2023-11-02,Crypto Maximum Sharpe,-0.01829159
2023-11-03,Crypto Maximum Sharpe,0.00105992
2023-11-04,Crypto Maximum Sharpe,0.00710034
2023-11-05,Crypto Maximum Sharpe,0.02384261
2023-11-06,Crypto Maximum Sharpe,0.03407426
2023-11-07,Crypto Maximum Sharpe,-0.01580559
2023-11-08,Crypto Maximum Sharpe,0.00864286
2023-11-09,Crypto Maximum Sharpe,-0.00688914
2023-11-10,Crypto Maximum Sharpe,0.01908428
2023-11-11,Crypto Maximum Sharpe,-0.00067062
2023-11-12,Crypto Maximum Sharpe,2.272e-05
2023-11-13,Crypto Maximum Sharpe,-0.00471515
2023-11-14,Crypto Maximum Sharpe,-0.03551325
2023-11-15,Crypto Maximum Sharpe,0.03473505
2023-11-16,Crypto Maximum Sharpe,-0.03275197
2023-11-17,Crypto Maximum Sharpe,-3.7e-05
2023-11-18,Crypto Maximum Sharpe,-0.00493188
2023-11-19,Crypto Maximum Sharpe,0.0163331
2023-11-20,Crypto Maximum Sharpe,-0.01575922
2023-11-21,Crypto Maximum Sharpe,-0.04643837
2023-11-22,Crypto Maximum Sharpe,0.04497428
2023-11-23,Crypto Maximum Sharpe,0.00604406
2023-11-24,Crypto Maximum Sharpe,0.01096163
2023-11-25,Crypto Maximum Sharpe,0.01167885
2023-11-26,Crypto Maximum Sharpe,-0.00729027
2023-11-27,Crypto Maximum Sharpe,-0.02362406
2023-11-28,Crypto Maximum Sharpe,0.00858181
2023-11-29,Crypto Maximum Sharpe,0.00028142
2023-11-30,Crypto Maximum Sharpe,-0.00434588
2023-12-01,Crypto Maximum Sharpe,0.01440086
2023-12-02,Crypto Maximum Sharpe,0.01296835
2023-12-03,Crypto Maximum Sharpe,0.00708239
2023-12-04,Crypto Maximum Sharpe,0.04439266
2023-12-05,Crypto Maximum Sharpe,0.01587015
2023-12-06,Crypto Maximum Sharpe,-0.00299804
2023-12-07,Crypto Maximum Sharpe,-0.00093631
2023-12-08,Crypto Maximum Sharpe,0.02719862
2023-12-09,Crypto Maximum Sharpe,-0.00794975
2023-12-10,Crypto Maximum Sharpe,0.00139642
2023-12-11,Crypto Maximum Sharpe,-0.06099113
2023-12-12,Crypto Maximum Sharpe,0.00306548
2023-12-13,Crypto Maximum Sharpe,0.01958935
2023-12-14,Crypto Maximum Sharpe,0.00779858
2023-12-15,Crypto Maximum Sharpe,-0.0343347
2023-12-16,Crypto Maximum Sharpe,0.00950706
2023-12-17,Crypto Maximum Sharpe,-0.01535097
2023-12-18,Crypto Maximum Sharpe,0.01070979
2023-12-19,Crypto Maximum Sharpe,-0.00883239
2023-12-20,Crypto Maximum Sharpe,0.02422218
2023-12-21,Crypto Maximum Sharpe,0.01228203
2023-12-22,Crypto Maximum Sharpe,0.0072313
2023-12-23,Crypto Maximum Sharpe,-0.00282642
2023-12-24,Crypto Maximum Sharpe,-0.01181352
2023-12-25,Crypto Maximum Sharpe,0.01643977
2023-12-26,Crypto Maximum Sharpe,-0.02742904
2023-12-27,Crypto Maximum Sharpe,0.04641381
2023-12-28,Crypto Maximum Sharpe,-0.00710876
2023-12-29,Crypto Maximum Sharpe,-0.01260083
2023-12-30,Crypto Maximum Sharpe,0.01326695
2023-12-31,Crypto Maximum Sharpe,-0.00411556
2021-05-20,Crypto Risk Parity,0.14413433
2021-05-21,Crypto Risk Parity,-0.13709993
2021-05-22,Crypto Risk Parity,-0.05704932
2021-05-23,Crypto Risk Parity,-0.11067648
2021-05-24,Crypto Risk Parity,0.24357557
2021-05-25,Crypto Risk Parity,0.00274347
2021-05-26,Crypto Risk Parity,0.06833871
2021-05-27,Crypto Risk Parity,-0.03683435
2021-05-28,Crypto Risk Parity,-0.08338626
2021-05-29,Crypto Risk Parity,-0.05564666
2021-05-30,Crypto Risk Parity,0.04620108
2021-05-31,Crypto Risk Parity,0.0886428
2021-06-01,Crypto Risk Parity,-0.01913279
2021-06-02,Crypto Risk Parity,0.01660839
2021-06-03,Crypto Risk Parity,0.03545105
2021-06-04,Crypto Risk Parity,-0.06912586
2021-06-05,Crypto Risk Parity,-0.03151156
2021-06-06,Crypto Risk Parity,0.01772427
2021-06-07,Crypto Risk Parity,-0.08047616
2021-06-08,Crypto Risk Parity,-0.00132438
2021-06-09,Crypto Risk Parity,0.05973258
2021-06-10,Crypto Risk Parity,-0.0448761
2021-06-11,Crypto Risk Parity,-0.03204654
2021-06-12,Crypto Risk Parity,-0.00814864
2021-06-13,Crypto Risk Parity,0.06270383
2021-06-14,Crypto Risk Parity,0.01305722
2021-06-15,Crypto Risk Parity,0.01230352
2021-06-16,Crypto Risk Parity,-0.06876198
2021-06-17,Crypto Risk Parity,0.00912203
2021-06-18,Crypto Risk Parity,-0.05776888
2021-06-19,Crypto Risk Parity,-0.01957871
2021-06-20,Crypto Risk Parity,0.01117115
2021-06-21,Crypto Risk Parity,-0.18509275
2021-06-22,Crypto Risk Parity,-0.03096548
2021-06-23,Crypto Risk Parity,0.08248377
2021-06-24,Crypto Risk Parity,0.05970883
2021-06-25,Crypto Risk Parity,-0.08073297
2021-06-26,Crypto Risk Parity,0.01210591
2021-06-27,Crypto Risk Parity,0.05511574
2021-06-28,Crypto Risk Parity,0.01766595
2021-06-29,Crypto Risk Parity,0.07286833
2021-06-30,Crypto Risk Parity,0.00889595
2021-07-01,Crypto Risk Parity,-0.05226721
2021-07-02,Crypto Risk Parity,0.00745072
2021-07-03,Crypto Risk Parity,0.02263874
2021-07-04,Crypto Risk Parity,0.0222733
2021-07-05,Crypto Risk Parity,-0.04724497
2021-07-06,Crypto Risk Parity,0.01834097
2021-07-07,Crypto Risk Parity,-0.01316313
2021-07-08,Crypto Risk Parity,-0.04919759
2021-07-09,Crypto Risk Parity,0.03083413
2021-07-10,Crypto Risk Parity,-0.01520621
2021-07-11,Crypto Risk Parity,0.01151624
2021-07-12,Crypto Risk Parity,-0.02264699
2021-07-13,Crypto Risk Parity,-0.03132023
2021-07-14,Crypto Risk Parity,0.00567121
2021-07-15,Crypto Risk Parity,-0.03377839
2021-07-16,Crypto Risk Parity,-0.02400777
2021-07-17,Crypto Risk Parity,-0.00154321
2021-07-18,Crypto Risk Parity,0.00317613
2021-07-19,Crypto Risk Parity,-0.0472786
2021-07-20,Crypto Risk Parity,-0.03925602
2021-07-21,Crypto Risk Parity,0.0843203
2021-07-22,Crypto Risk Parity,0.03282122
2021-07-23,Crypto Risk Parity,0.03080946
2021-07-24,Crypto Risk Parity,0.02106572
2021-07-25,Crypto Risk Parity,0.0008663
2021-07-26,Crypto Risk Parity,0.02582339
2021-07-27,Crypto Risk Parity,0.0283127
2021-07-28,Crypto Risk Parity,0.02456578
2021-07-29,Crypto Risk Parity,0.01749083
2021-07-30,Crypto Risk Parity,0.03061878
2021-07-31,Crypto Risk Parity,0.00426722
2021-08-01,Crypto Risk Parity,-0.02288709
2021-08-02,Crypto Risk Parity,0.00876372
2021-08-03,Crypto Risk Parity,-0.01612561
2021-08-04,Crypto Risk Parity,0.03712192
2021-08-05,Crypto Risk Parity,0.01744194
2021-08-06,Crypto Risk Parity,0.02388877
2021-08-07,Crypto Risk Parity,0.06858291
2021-08-08,Crypto Risk Parity,-0.04293049
2021-08-09,Crypto Risk Parity,0.05405378
2021-08-10,Crypto Risk Parity,0.01728477
2021-08-11,Crypto Risk Parity,0.05912687
2021-08-12,Crypto Risk Parity,-0.02170183
2021-08-13,Crypto Risk Parity,0.09874253
2021-08-14,Crypto Risk Parity,0.03912815
2021-08-15,Crypto Risk Parity,0.0168308
2021-08-16,Crypto Risk Parity,-0.04236345
2021-08-17,Crypto Risk Parity,-0.06159047
2021-08-18,Crypto Risk Parity,0.01259759
2021-08-19,Crypto Risk Parity,0.06097273
2021-08-20,Crypto Risk Parity,0.03938958
2021-08-21,Crypto Risk Parity,-0.02258028
2021-08-22,Crypto Risk Parity,0.01877485
2021-08-23,Crypto Risk Parity,0.02017114
2021-08-24,Crypto Risk Parity,-0.06459362
2021-08-25,Crypto Risk Parity,0.02189515
2021-08-26,Crypto Risk Parity,-0.05922262
2021-08-27,Crypto Risk Parity,0.07087364
2021-08-28,Crypto Risk Parity,-0.0098565
2021-08-29,Crypto Risk Parity,-0.00026707
2021-08-30,Crypto Risk Parity,-0.03366754
2021-08-31,Crypto Risk Parity,0.03190378
2021-09-01,Crypto Risk Parity,0.05547376
2021-09-02,Crypto Risk Parity,0.01199874
2021-09-03,Crypto Risk Parity,0.04450753
2021-09-04,Crypto Risk Parity,-0.00983601
2021-09-05,Crypto Risk Parity,0.05376954
2021-09-06,Crypto Risk Parity,0.005367
2021-09-07,Crypto Risk Parity,-0.16207886
2021-09-08,Crypto Risk Parity,0.00124824
2021-09-09,Crypto Risk Parity,0.00251494
2021-09-10,Crypto Risk Parity,-0.04162375
2021-09-11,Crypto Risk Parity,0.02893199
2021-09-12,Crypto Risk Parity,0.03894245
2021-09-13,Crypto Risk Parity,-0.04210992
2021-09-14,Crypto Risk Parity,0.04079028
2021-09-15,Crypto Risk Parity,0.03334411
2021-09-16,Crypto Risk Parity,-0.02164101
2021-09-17,Crypto Risk Parity,-0.02885643
2021-09-18,Crypto Risk Parity,0.01465739
2021-09-19,Crypto Risk Parity,-0.03412819
2021-09-20,Crypto Risk Parity,-0.11235784
2021-09-21,Crypto Risk Parity,-0.05291064
2021-09-22,Crypto Risk Parity,0.10682128
2021-09-23,Crypto Risk Parity,0.01744417
2021-09-24,Crypto Risk Parity,-0.06113578
2021-09-25,Crypto Risk Parity,-0.00413434
2021-09-26,Crypto Risk Parity,-0.00453514
2021-09-27,Crypto Risk Parity,-0.03061429
2021-09-28,Crypto Risk Parity,-0.03301171
2021-09-29,Crypto Risk Parity,0.02409929
2021-09-30,Crypto Risk Parity,0.04114155
2021-10-01,Crypto Risk Parity,0.08655949
2021-10-02,Crypto Risk Parity,0.0114224
2021-10-03,Crypto Risk Parity,0.01491056
2021-10-04,Crypto Risk Parity,-0.01259392
2021-10-05,Crypto Risk Parity,0.03960544
2021-10-06,Crypto Risk Parity,0.02879967
2021-10-07,Crypto Risk Parity,-0.00711877
2021-10-08,Crypto Risk Parity,-0.00841901
2021-10-09,Crypto Risk Parity,0.0360349
2021-10-10,Crypto Risk Parity,-0.03655607
2021-10-11,Crypto Risk Parity,0.01864835
2021-10-12,Crypto Risk Parity,-0.02439267
2021-10-13,Crypto Risk Parity,0.03116125
2021-10-14,Crypto Risk Parity,0.00816736
2021-10-15,Crypto Risk Parity,0.02538089
2021-10-16,Crypto Risk Parity,0.00092487
2021-10-17,Crypto Risk Parity,-0.0126211
2021-10-18,Crypto Risk Parity,-0.00480691
2021-10-19,Crypto Risk Parity,0.01523166
2021-10-20,Crypto Risk Parity,0.04976928
2021-10-21,Crypto Risk Parity,-0.03581508
2021-10-22,Crypto Risk Parity,-0.01067515
2021-10-23,Crypto Risk Parity,0.01934186
2021-10-24,Crypto Risk Parity,-0.01468256
2021-10-25,Crypto Risk Parity,0.01981349
2021-10-26,Crypto Risk Parity,-0.01459007
2021-10-27,Crypto Risk Parity,-0.08655593
2021-10-28,Crypto Risk Parity,0.05584664
2021-10-29,Crypto Risk Parity,0.02896835
2021-10-30,Crypto Risk Parity,-0.01065575
2021-10-31,Crypto Risk Parity,0.01184968
2021-11-01,Crypto Risk Parity,-0.00376652
2021-11-02,Crypto Risk Parity,0.03403098
2021-11-03,Crypto Risk Parity,0.01505573
2021-11-04,Crypto Risk Parity,-0.02524604
2021-11-05,Crypto Risk Parity,-0.00951154
2021-11-06,Crypto Risk Parity,-0.00305751
2021-11-07,Crypto Risk Parity,0.02378552
2021-11-08,Crypto Risk Parity,0.06091989
2021-11-09,Crypto Risk Parity,0.05251314
2021-11-10,Crypto Risk Parity,-0.04962669
2021-11-11,Crypto Risk Parity,0.01068593
2021-11-12,Crypto Risk Parity,-0.02030969
2021-11-13,Crypto Risk Parity,0.01166196
2021-11-14,Crypto Risk Parity,0.01262902
2021-11-15,Crypto Risk Parity,-0.01526283
2021-11-16,Crypto Risk Parity,-0.083438
2021-11-17,Crypto Risk Parity,0.00512559
2021-11-18,Crypto Risk Parity,-0.066638
2021-11-19,Crypto Risk Parity,0.04846205
2021-11-20,Crypto Risk Parity,0.01738116
2021-11-21,Crypto Risk Parity,-0.01872536
2021-11-22,Crypto Risk Parity,-0.03757024
2021-11-23,Crypto Risk Parity,0.02285508
2021-11-24,Crypto Risk Parity,-0.02492224
2021-11-25,Crypto Risk Parity,0.00951348
2021-11-26,Crypto Risk Parity,-0.06656433
2021-11-27,Crypto Risk Parity,0.01231574
2021-11-28,Crypto Risk Parity,0.02395628
2021-11-29,Crypto Risk Parity,0.01780923
2021-11-30,Crypto Risk Parity,0.00226466
2021-12-01,Crypto Risk Parity,-0.00405684
2021-12-02,Crypto Risk Parity,0.00259798
2021-12-03,Crypto Risk Parity,-0.05535467
2021-12-04,Crypto Risk Parity,-0.09597747
2021-12-05,Crypto Risk Parity,-0.02218737
2021-12-06,Crypto Risk Parity,0.03846271
2021-12-07,Crypto Risk Parity,-0.00476156
2021-12-08,Crypto Risk Parity,0.03274483
2021-12-09,Crypto Risk Parity,-0.06842319
2021-12-10,Crypto Risk Parity,-0.03547897
2021-12-11,Crypto Risk Parity,0.0607121
2021-12-12,Crypto Risk Parity,0.00188948
2021-12-13,Crypto Risk Parity,-0.07992211
2021-12-14,Crypto Risk Parity,0.0097263
2021-12-15,Crypto Risk Parity,0.04949369
2021-12-16,Crypto Risk Parity,-0.03175606
2021-12-17,Crypto Risk Parity,-0.02578158
2021-12-18,Crypto Risk Parity,0.01968913
2021-12-19,Crypto Risk Parity,-0.00217888
2021-12-20,Crypto Risk Parity,0.00210004
2021-12-21,Crypto Risk Parity,0.03310808
2021-12-22,Crypto Risk Parity,0.00473418
2021-12-23,Crypto Risk Parity,0.05244712
2021-12-24,Crypto Risk Parity,-0.02370414
2021-12-25,Crypto Risk Parity,0.01067505
2021-12-26,Crypto Risk Parity,-0.00139286
2021-12-27,Crypto Risk Parity,0.0061047
2021-12-28,Crypto Risk Parity,-0.06530874
2021-12-29,Crypto Risk Parity,-0.02846915
2021-12-30,Crypto Risk Parity,0.01714881
2021-12-31,Crypto Risk Parity,-0.01585175
2022-01-01,Crypto Risk Parity,0.02912946
2022-01-02,Crypto Risk Parity,0.01340401
2022-01-03,Crypto Risk Parity,-0.02063535
2022-01-04,Crypto Risk Parity,-0.0112159
2022-01-05,Crypto Risk Parity,-0.06127647
2022-01-06,Crypto Risk Parity,-0.00199354
2022-01-07,Crypto Risk Parity,-0.0410745
2022-01-08,Crypto Risk Parity,-0.01956159
2022-01-09,Crypto Risk Parity,0.00898456
2022-01-10,Crypto Risk Parity,-0.02839735
2022-01-11,Crypto Risk Parity,0.03376942
2022-01-12,Crypto Risk Parity,0.05261921
2022-01-13,Crypto Risk Parity,-0.0342829
2022-01-14,Crypto Risk Parity,0.02545142
2022-01-15,Crypto Risk Parity,0.00858891
2022-01-16,Crypto Risk Parity,0.00706821
2022-01-17,Crypto Risk Parity,0.00044377
2022-01-18,Crypto Risk Parity,-0.01577176
2022-01-19,Crypto Risk Parity,-0.02804259
2022-01-20,Crypto Risk Parity,-0.04102847
2022-01-21,Crypto Risk Parity,-0.11549673
2022-01-22,Crypto Risk Parity,-0.05751568
2022-01-23,Crypto Risk Parity,0.03873142
2022-01-24,Crypto Risk Parity,-0.02662452
2022-01-25,Crypto Risk Parity,0.00088548
2022-01-26,Crypto Risk Parity,0.00481809
2022-01-27,Crypto Risk Parity,-0.00791462
2022-01-28,Crypto Risk Parity,0.02515636
2022-01-29,Crypto Risk Parity,0.01486356
2022-01-30,Crypto Risk Parity,-0.016197
2022-01-31,Crypto Risk Parity,0.01474898
2022-02-01,Crypto Risk Parity,0.02273148
2022-02-02,Crypto Risk Parity,-0.03991418
2022-02-03,Crypto Risk Parity,0.01452444
2022-02-04,Crypto Risk Parity,0.08990905
2022-02-05,Crypto Risk Parity,0.00850671
