trade_date,ticker,sector,sentiment,n_headlines
2022-01-25,AMD,Tech,0.3053166666666667,12
2022-01-25,AMT,RealEstate,0.34,1
2022-01-25,BA,Industrials,0.26787692307692307,13
2022-01-25,CAT,Industrials,0.0,2
2022-01-25,CCI,RealEstate,0.4019,1
2022-01-25,CMCSA,Comm,-0.09286666666666667,6
2022-01-25,COP,Energy,0.2732,1
2022-01-25,CVX,Energy,0.006100000000000001,4
2022-01-25,D,Utilities,0.3062,2
2022-01-25,DD,Materials,0.0,1
2022-01-25,DIS,Consumer,0.15293333333333334,3
2022-01-25,DOW,Materials,0.23954999999999999,2
2022-01-25,DUK,Utilities,0.0,1
2022-01-25,EA,Comm,-0.0067000000000000046,4
2022-01-25,GE,Industrials,-0.04206470588235295,17
2022-01-25,GILD,Healthcare,-0.06526666666666667,6
2022-01-25,GS,Financials,0.26762857142857144,7
2022-01-25,INTC,Tech,-0.07715000000000001,4
2022-01-25,KO,Consumer,0.16667500000000002,4
2022-01-25,MMM,Industrials,0.11356666666666666,9
2022-01-25,MRK,Healthcare,-0.12726666666666667,3
2022-01-25,MS,Financials,0.384625,4
2022-01-25,NEE,Utilities,0.3809833333333333,12
2022-01-25,NKE,Consumer,-0.14514,5
2022-01-25,NUE,Materials,0.6705,1
2022-01-25,NVDA,Tech,0.13364666666666666,15
2022-01-25,OXY,Energy,0.2732,1
2022-01-25,PSA,RealEstate,0.38915,2
2022-01-25,QCOM,Tech,0.08533333333333333,3
2022-01-25,SBUX,Consumer,0.2227,4
2022-01-25,SHW,Materials,0.0772,1
2022-01-25,T,Comm,0.14051249999999998,8
2022-01-25,TMUS,Comm,0.0,1
2022-01-25,UPS,Industrials,0.1545,2
2022-01-25,USB,Financials,0.4153,2
2022-01-25,V,Financials,0.30461428571428567,7
2022-01-25,WFC,Financials,0.3484,5
2022-01-25,WMT,Consumer,0.220625,4
2022-01-25,XOM,Energy,0.20537,10
2022-01-26,ABBV,Healthcare,0.17977500000000002,4
2022-01-26,ABT,Healthcare,0.369825,8
2022-01-26,ADBE,Tech,0.25445,4
2022-01-26,AMD,Tech,0.28055789473684206,19
2022-01-26,BA,Industrials,0.024743478260869572,23
2022-01-26,CAT,Industrials,0.0772,1
2022-01-26,CCI,RealEstate,0.20756666666666668,3
2022-01-26,CMCSA,Comm,0.025733333333333334,3
2022-01-26,COP,Energy,0.19865,4
2022-01-26,CVX,Energy,0.1865125,8
2022-01-26,D,Utilities,0.4939,1
2022-01-26,DIS,Consumer,-0.008982352941176474,17
2022-01-26,DOW,Materials,0.0772,1
2022-01-26,DUK,Utilities,0.2732,1
2022-01-26,EA,Comm,0.4404,1
2022-01-26,GE,Industrials,-0.27115,2
2022-01-26,GILD,Healthcare,0.0,1
2022-01-26,GS,Financials,0.33135,6
2022-01-26,INTC,Tech,0.09257619047619048,21
2022-01-26,KO,Consumer,0.0,2
2022-01-26,MMM,Industrials,0.3505,3
2022-01-26,MRK,Healthcare,0.1291142857142857,7
2022-01-26,MS,Financials,0.3179666666666667,3
2022-01-26,NEE,Utilities,0.2553,2
2022-01-26,NKE,Consumer,0.2023,1
2022-01-26,NUE,Materials,0.0,1
2022-01-26,NVDA,Tech,0.21797727272727271,22
2022-01-26,OXY,Energy,0.39503333333333335,3
2022-01-26,QCOM,Tech,0.26285714285714284,7
2022-01-26,SBUX,Consumer,0.12726666666666667,3
2022-01-26,SHW,Materials,0.384,2
2022-01-26,SLB,Energy,0.1244,3
2022-01-26,T,Comm,0.3963764705882353,17
2022-01-26,TMUS,Comm,0.599225,4
2022-01-26,TTWO,Comm,0.4588,1
2022-01-26,UPS,Industrials,0.546,2
2022-01-26,USB,Financials,0.1366,2
2022-01-26,V,Financials,-0.12106666666666667,3
2022-01-26,WFC,Financials,0.08080000000000001,2
2022-01-26,WMT,Consumer,0.19063333333333332,3
2022-01-26,XOM,Energy,0.033522222222222224,9
2022-01-27,ABBV,Healthcare,0.34495000000000003,4
2022-01-27,ABT,Healthcare,0.3062,2
2022-01-27,AMD,Tech,0.37140625,16
2022-01-27,AMGN,Healthcare,0.411625,4
2022-01-27,AMT,RealEstate,0.5501,2
2022-01-27,BA,Industrials,-0.06046999999999999,10
2022-01-27,CAT,Industrials,0.39893333333333336,3
2022-01-27,CCI,RealEstate,0.2628333333333333,3
2022-01-27,CMCSA,Comm,0.36283750000000003,8
2022-01-27,COP,Energy,0.09974999999999999,4
2022-01-27,CVX,Energy,0.23322500000000002,12
2022-01-27,D,Utilities,0.56985,2
2022-01-27,DD,Materials,0.0,1
2022-01-27,DIS,Consumer,0.20414285714285713,7
2022-01-27,DOW,Materials,0.235925,8
2022-01-27,DUK,Utilities,0.7579,1
2022-01-27,EA,Comm,0.19974999999999998,4
2022-01-27,GILD,Healthcare,0.008533333333333335,3
2022-01-27,GS,Financials,0.27658,5
2022-01-27,INTC,Tech,0.009863636363636364,22
2022-01-27,KO,Consumer,0.02933333333333334,3
2022-01-27,MMM,Industrials,0.11846666666666668,3
2022-01-27,MRK,Healthcare,0.26881666666666665,6
2022-01-27,MS,Financials,0.27595714285714285,7
2022-01-27,NEE,Utilities,0.4941333333333333,3
2022-01-27,NEM,Materials,0.0,2
2022-01-27,NKE,Consumer,-0.010599999999999998,2
2022-01-27,NUE,Materials,0.48472499999999996,4
2022-01-27,NVDA,Tech,0.21378666666666665,15
2022-01-27,O,RealEstate,0.26720000000000005,3
2022-01-27,OXY,Energy,0.023266666666666675,3
2022-01-27,PLD,RealEstate,0.8402,1
2022-01-27,PSA,RealEstate,0.29295,2
2022-01-27,QCOM,Tech,0.126,3
2022-01-27,SBUX,Consumer,0.2144,4
2022-01-27,SHW,Materials,-0.01854999999999998,4
2022-01-27,SLB,Energy,0.2235,3
2022-01-27,SO,Utilities,0.296,1
2022-01-27,T,Comm,0.14674285714285715,7
2022-01-27,TTWO,Comm,0.2955,3
2022-01-27,UPS,Industrials,0.368575,4
2022-01-27,USB,Financials,0.42755,2
2022-01-27,V,Financials,0.34325,8
2022-01-27,WFC,Financials,0.2913,4
2022-01-27,WMT,Consumer,-0.1806,2
2022-01-27,XOM,Energy,0.3244230769230769,13
2022-01-28,ABBV,Healthcare,0.6920333333333333,3
2022-01-28,ABT,Healthcare,0.296,1
2022-01-28,ADBE,Tech,0.0593,3
2022-01-28,AEP,Utilities,0.34,1
2022-01-28,AMD,Tech,0.35852142857142855,14
2022-01-28,AMGN,Healthcare,0.4279,3
2022-01-28,BA,Industrials,0.22225999999999999,5
2022-01-28,CAT,Industrials,0.20575625,16
2022-01-28,CCI,RealEstate,-0.27495,2
2022-01-28,CMCSA,Comm,0.3412,1
2022-01-28,COP,Energy,0.2853,4
2022-01-28,CVX,Energy,0.09819444444444445,18
2022-01-28,D,Utilities,0.5106,1
2022-01-28,DUK,Utilities,-0.25,1
2022-01-28,EA,Comm,-0.025960000000000004,5
2022-01-28,GE,Industrials,0.2155,2
2022-01-28,GILD,Healthcare,0.3881333333333334,3
2022-01-28,GS,Financials,0.1857142857142857,7
2022-01-28,INTC,Tech,0.27334,5
2022-01-28,KO,Consumer,0.0,1
2022-01-28,MMM,Industrials,-0.04965000000000001,6
2022-01-28,MRK,Healthcare,-0.03928571428571428,7
2022-01-28,MS,Financials,0.22415,6
2022-01-28,NEE,Utilities,0.30583333333333335,3
2022-01-28,NKE,Consumer,0.1909,2
2022-01-28,NUE,Materials,0.0,1
2022-01-28,NVDA,Tech,0.17564285714285716,7
2022-01-28,O,RealEstate,0.31245,2
2022-01-28,PLD,RealEstate,-0.5267,1
2022-01-28,PSA,RealEstate,0.6249,1
2022-01-28,QCOM,Tech,0.4915,3
2022-01-28,SBUX,Consumer,0.04836,5
2022-01-28,SLB,Energy,0.27590000000000003,4
2022-01-28,SO,Utilities,0.296,1
2022-01-28,T,Comm,0.11579000000000002,10
2022-01-28,TMUS,Comm,-0.5181,2
2022-01-28,TTWO,Comm,-0.5574,1
2022-01-28,UPS,Industrials,0.391625,4
2022-01-28,USB,Financials,0.0,2
2022-01-28,V,Financials,0.12483461538461539,26
2022-01-28,WFC,Financials,0.1909,2
2022-01-28,WMT,Consumer,0.1909,2
2022-01-28,XOM,Energy,0.25528125,16
2022-01-31,ABBV,Healthcare,0.37354000000000004,5
2022-01-31,ABT,Healthcare,0.250725,4
2022-01-31,ADBE,Tech,0.0,3
2022-01-31,AMD,Tech,0.2796875,16
2022-01-31,AMGN,Healthcare,0.20628333333333335,6
2022-01-31,AMT,RealEstate,0.41695000000000004,2
2022-01-31,BA,Industrials,0.03219375,16
2022-01-31,CAT,Industrials,0.3825,2
2022-01-31,CCI,RealEstate,0.5022500000000001,2
2022-01-31,CMCSA,Comm,0.08895,2
2022-01-31,COP,Energy,0.1977,2
2022-01-31,CVX,Energy,0.17253333333333334,3
2022-01-31,D,Utilities,0.2192,2
2022-01-31,DD,Materials,-0.3716,1
2022-01-31,DIS,Consumer,0.23697,10
2022-01-31,DOW,Materials,0.0,1
2022-01-31,DUK,Utilities,0.3182,1
2022-01-31,EA,Comm,0.07537142857142858,7
2022-01-31,GE,Industrials,0.6486,2
2022-01-31,GILD,Healthcare,0.20179999999999998,7
2022-01-31,GS,Financials,0.1111,4
2022-01-31,INTC,Tech,0.27647499999999997,12
2022-01-31,KO,Consumer,0.37406,5
2022-01-31,MMM,Industrials,0.5023,1
2022-01-31,MRK,Healthcare,0.039725,4
2022-01-31,MS,Financials,0.10115,2
2022-01-31,NEE,Utilities,0.34800000000000003,6
2022-01-31,NKE,Consumer,0.33956666666666663,3
2022-01-31,NUE,Materials,0.2263,1
2022-01-31,NVDA,Tech,0.17650666666666665,15
2022-01-31,O,RealEstate,0.7717,1
2022-01-31,OXY,Energy,0.21075,2
2022-01-31,PLD,RealEstate,0.6806,1
2022-01-31,PSA,RealEstate,0.34,1
2022-01-31,QCOM,Tech,0.18231999999999998,5
2022-01-31,SBUX,Consumer,0.10805,6
2022-01-31,SLB,Energy,0.050575,4
2022-01-31,SO,Utilities,0.1866,2
2022-01-31,T,Comm,0.13585,4
2022-01-31,TMUS,Comm,0.36816,5
2022-01-31,TTWO,Comm,0.2867571428571428,7
2022-01-31,UPS,Industrials,0.19183333333333333,3
2022-01-31,USB,Financials,0.3818,1
2022-01-31,V,Financials,0.127,6
2022-01-31,WFC,Financials,0.46204999999999996,2
2022-01-31,WMT,Consumer,0.25999999999999995,7
2022-01-31,XOM,Energy,0.2482125,8
2022-02-01,ABBV,Healthcare,0.3331333333333333,9
2022-02-01,ABT,Healthcare,0.0772,1
2022-02-01,ADBE,Tech,0.5267,1
2022-02-01,AMD,Tech,0.24797037037037037,27
2022-02-01,AMGN,Healthcare,0.1027,1
2022-02-01,BA,Industrials,-0.04595,6
2022-02-01,CAT,Industrials,-0.1591,2
2022-02-01,CMCSA,Comm,0.1926,1
2022-02-01,CVX,Energy,0.46304,5
2022-02-01,D,Utilities,0.33185000000000003,2
2022-02-01,DD,Materials,0.5423,1
2022-02-01,DIS,Consumer,0.030360000000000005,10
2022-02-01,DOW,Materials,0.3818,1
2022-02-01,DUK,Utilities,0.7717,1
2022-02-01,EA,Comm,-0.03732857142857142,7
2022-02-01,GILD,Healthcare,-0.08711538461538461,13
2022-02-01,GS,Financials,-0.08996,5
2022-02-01,INTC,Tech,0.28562,10
2022-02-01,KO,Consumer,0.043075000000000016,4
2022-02-01,MMM,Industrials,0.6249,1
2022-02-01,MRK,Healthcare,0.3744,2
2022-02-01,MS,Financials,-0.0086,3
2022-02-01,NEE,Utilities,0.5968,3
2022-02-01,NKE,Consumer,-0.4555,2
2022-02-01,NUE,Materials,0.4847333333333333,3
2022-02-01,NVDA,Tech,0.275725,12
2022-02-01,OXY,Energy,0.0,1
2022-02-01,PLD,RealEstate,0.28595,2
2022-02-01,QCOM,Tech,0.121,3
2022-02-01,SBUX,Consumer,-0.06959166666666666,12
2022-02-01,SLB,Energy,0.0,1
2022-02-01,SO,Utilities,0.07676666666666666,3
2022-02-01,T,Comm,0.2489095238095238,21
2022-02-01,TMUS,Comm,0.0772,1
2022-02-01,TTWO,Comm,-0.0258,1
2022-02-01,UPS,Industrials,0.39621578947368424,19
2022-02-01,USB,Financials,-0.03899999999999998,2
2022-02-01,V,Financials,0.25311428571428574,7
2022-02-01,WFC,Financials,0.22044999999999998,4
2022-02-01,WMT,Consumer,0.11333333333333334,3
2022-02-01,XOM,Energy,0.23844782608695653,23
2022-02-02,ABBV,Healthcare,0.21031,10
2022-02-02,ABT,Healthcare,0.025733333333333334,3
2022-02-02,ADBE,Tech,-0.2294,2
2022-02-02,AMD,Tech,0.299668085106383,47
2022-02-02,AMGN,Healthcare,0.07453999999999998,5
2022-02-02,AMT,RealEstate,0.3818,1
2022-02-02,BA,Industrials,0.12726666666666667,3
2022-02-02,CAT,Industrials,0.123475,4
2022-02-02,CCI,RealEstate,0.7096,1
2022-02-02,CMCSA,Comm,0.3182,1
2022-02-02,COP,Energy,0.16504,5
2022-02-02,CVX,Energy,0.3753666666666667,12
2022-02-02,D,Utilities,0.3919,2
2022-02-02,DD,Materials,0.34,1
2022-02-02,DIS,Consumer,0.268,2
2022-02-02,DUK,Utilities,0.0,1
2022-02-02,EA,Comm,0.3715,2
2022-02-02,GILD,Healthcare,-0.040383333333333334,6
2022-02-02,GS,Financials,0.52015,2
2022-02-02,INTC,Tech,0.24065714285714288,7
2022-02-02,KO,Consumer,0.51865,2
2022-02-02,MMM,Industrials,0.09866666666666667,3
2022-02-02,MRK,Healthcare,0.09699999999999999,7
2022-02-02,MS,Financials,0.21502,5
2022-02-02,NEE,Utilities,0.36819999999999997,2
2022-02-02,NEM,Materials,0.17,2
2022-02-02,NKE,Consumer,-0.492975,4
2022-02-02,NVDA,Tech,0.34570416666666665,24
2022-02-02,O,RealEstate,0.043799999999999985,3
2022-02-02,OXY,Energy,0.296,1
2022-02-02,PLD,RealEstate,-0.10115,2
2022-02-02,QCOM,Tech,0.37553636363636367,22
2022-02-02,SBUX,Consumer,0.2722142857142857,7
2022-02-02,SHW,Materials,0.07655,2
2022-02-02,SLB,Energy,0.1027,1
2022-02-02,T,Comm,0.08028571428571428,7
2022-02-02,TMUS,Comm,0.1436333333333333,6
2022-02-02,TTWO,Comm,0.0772,1
2022-02-02,UPS,Industrials,0.3243,2
2022-02-02,USB,Financials,0.2787,2
2022-02-02,V,Financials,0.2587,2
2022-02-02,WFC,Financials,0.2288,2
2022-02-02,WMT,Consumer,0.10233333333333333,3
2022-02-02,XOM,Energy,0.20295999999999997,10
2022-02-03,ABBV,Healthcare,0.0772,1
2022-02-03,ABT,Healthcare,0.0,1
2022-02-03,ADBE,Tech,0.5719,1
2022-02-03,AMD,Tech,0.17637,10
2022-02-03,AMGN,Healthcare,-0.098,2
2022-02-03,BA,Industrials,-0.21095000000000003,2
